121;0;1107.00;15.22;816.00;0.00;0.52
122;0;1911.00;11.87;1090.00;0.00;0.44
123;0;1124.00;9.70;540.00;0.00;0.40
124;0;1792.00;11.05;941.00;0.00;0.28
125;0;1360.00;10.80;873.00;0.00;0.52
126;0;1792.00;10.75;889.00;0.00;0.44
127;0;1837.00;10.00;834.00;0.00;0.44
128;0;1375.00;9.95;976.00;0.00;0.44
129;0;1387.00;10.37;899.00;0.00;0.48
130;0;1841.00;11.32;924.00;0.00;0.40
131;0;1370.00;16.47;827.00;0.00;0.44
132;0;837.00;10.90;648.00;0.00;0.32
133;0;1630.00;9.70;763.00;0.00;0.48
134;0;1345.00;12.47;800.00;0.00;0.36
135;0;1596.00;11.95;839.00;0.00;0.52
136;0;1235.00;9.60;761.00;0.00;0.44
137;0;1583.00;10.40;670.00;0.00;0.40
138;0;928.00;13.40;751.00;0.00;0.40
139;0;1381.00;9.70;698.00;0.00;0.48
140;0;1148.00;9.80;713.00;0.00;0.56
141;0;1488.00;11.00;1004.00;0.00;0.44
142;0;1306.00;9.65;609.00;0.00;0.36
143;0;2028.00;13.15;1138.00;0.00;0.44
144;0;1274.00;10.32;448.00;0.00;0.56
145;0;1457.00;11.05;880.00;0.00;0.40
146;0;1359.00;16.45;778.00;0.00;0.36
147;0;1490.00;10.10;1116.00;0.00;0.40
148;0;1850.00;9.70;726.00;0.00;0.44
149;0;1596.00;9.70;1014.00;0.00;0.44
150;0;1615.00;10.10;621.00;0.00;0.48
151;0;1153.00;14.75;804.00;0.00;0.44
152;0;1147.00;9.92;688.00;0.00;0.48
153;0;837.00;17.97;757.00;0.00;0.52
154;0;1043.00;11.90;832.00;0.00;0.48
155;0;1628.00;10.00;1019.00;0.00;0.40
156;0;1022.00;12.70;744.00;0.00;0.52
157;0;1847.00;10.20;1066.00;0.00;0.52
158;0;1431.00;16.35;929.00;0.00;0.32
159;0;1005.00;10.72;534.00;0.00;0.44
160;0;1599.00;10.60;565.00;0.00;0.52
161;0;1835.00;9.70;738.00;0.00;0.40
162;0;1765.00;10.10;618.00;0.00;0.52
163;0;992.00;10.00;569.00;0.00;0.44
164;0;852.00;14.80;850.00;0.00;0.44
165;0;1399.00;9.60;462.00;0.00;0.44
166;0;1123.00;11.65;414.00;0.00;0.44
167;0;1981.00;11.35;1145.00;0.00;0.48
168;0;1552.00;9.70;989.00;0.00;0.32
169;0;983.00;13.22;794.00;0.00;0.44
170;0;1146.00;15.45;853.00;0.00;0.44
171;0;1385.00;10.72;529.00;0.00;0.44
172;0;1390.00;11.82;955.00;0.00;0.28
173;0;1963.00;11.40;811.00;0.00;0.56
174;0;1615.00;10.20;800.00;0.00;0.48
175;0;1725.00;19.27;824.00;0.00;0.48
176;0;858.00;17.37;782.00;0.00;0.60
177;0;1117.00;9.70;903.00;0.00;0.44
178;0;2122.00;9.90;947.00;0.00;0.44
179;0;958.00;13.60;769.00;0.00;0.56
180;0;1571.00;9.85;936.00;0.00;0.28
181;0;1963.00;10.10;919.00;0.00;0.52
182;0;1328.00;15.77;883.00;0.00;0.52
183;0;1419.00;9.70;635.00;0.00;0.40
184;0;1091.00;10.80;479.00;0.00;0.44
185;0;1133.00;14.45;814.00;0.00;0.48
186;0;1767.00;14.20;840.00;0.00;0.44
187;0;1587.00;13.10;585.00;0.00;0.44
188;0;1415.00;16.75;801.00;0.00;0.48
189;0;1184.00;9.70;781.00;0.00;0.40
190;0;1721.00;9.70;1038.00;0.00;0.48
191;0;1523.00;12.25;795.00;0.00;0.44
192;0;1767.00;14.55;807.00;0.00;0.60
193;0;1535.00;12.00;685.00;0.00;0.44
194;0;1925.00;11.37;1126.00;0.00;0.48
195;0;1622.00;11.97;895.00;0.00;0.48
196;0;1453.00;10.97;1118.00;0.00;0.52
197;0;787.00;11.05;722.00;0.00;0.52
198;0;2011.00;15.20;1127.00;0.00;0.52
199;0;1811.00;10.75;930.00;0.00;0.40
200;0;1767.00;10.12;597.00;0.00;0.20
201;0;1197.00;10.27;319.00;0.00;0.44
202;0;1660.00;12.12;597.00;0.00;0.44
203;0;998.00;12.07;745.00;0.00;0.56
204;0;1455.00;11.65;919.00;0.00;0.48
205;0;1898.00;11.15;983.00;0.00;0.52
206;0;2011.00;10.17;982.00;0.00;0.48
207;0;1519.00;13.00;739.00;0.00;0.48
208;0;1161.00;10.92;584.00;0.00;0.28
209;0;2100.00;9.70;938.00;0.00;0.44
210;0;1371.00;13.02;292.00;0.00;0.48
211;0;1266.00;10.20;705.00;0.00;0.32
212;0;954.00;10.95;480.00;0.00;0.44
213;0;1687.00;9.70;1036.00;0.00;0.44
214;0;1844.00;13.10;1018.00;0.00;0.44
215;0;1241.00;10.05;598.00;0.00;0.28
216;0;1734.00;11.20;998.00;0.00;0.40
217;0;1449.00;9.72;306.00;0.00;0.28
218;0;1358.00;9.67;434.00;0.00;0.44
219;0;1499.00;10.10;1090.00;0.00;0.40
220;0;1353.00;9.70;526.00;0.00;0.40
221;0;1320.00;9.97;397.00;0.00;0.40
222;0;1377.00;12.20;251.00;0.00;0.28
223;0;1973.00;10.30;1168.00;0.00;0.40
224;0;2128.00;11.42;1079.00;0.00;0.52
225;0;2047.00;10.70;1013.00;0.00;0.60
226;0;1153.00;11.35;917.00;0.00;0.44
227;0;1981.00;14.60;1116.00;0.00;0.44
228;0;1877.00;11.57;827.00;0.00;0.56
229;0;1593.00;9.70;1080.00;0.00;0.48
230;0;1270.00;10.55;212.00;0.00;0.44
231;0;1775.00;11.15;874.00;0.00;0.48
232;0;1589.00;10.90;823.00;0.00;0.64
233;0;1023.00;9.70;642.00;0.00;0.40
234;0;1900.00;9.70;752.00;0.00;0.36
235;0;1637.00;9.70;747.00;0.00;0.40
236;0;1112.00;11.52;760.00;0.00;0.52
237;0;936.00;9.70;656.00;0.00;0.36
238;0;1226.00;9.90;387.00;0.00;0.40
239;0;1907.00;9.70;653.00;0.00;0.48
240;0;1919.00;10.27;695.00;0.00;0.40
241;0;1700.00;9.90;592.00;0.00;0.52
242;0;1496.00;10.75;769.00;0.00;0.32
243;0;886.00;14.22;646.00;0.00;0.40
244;0;968.00;11.35;729.00;0.00;0.56
245;0;1493.00;11.72;853.00;0.00;0.48
246;0;1571.00;11.35;908.00;0.00;0.44
247;0;1415.00;10.20;527.00;0.00;0.40
248;0;1996.00;10.40;958.00;0.00;0.36
249;0;1465.00;14.32;973.00;0.00;0.40
250;0;1059.00;13.62;762.00;0.00;0.44
251;0;1907.00;10.60;878.00;0.00;0.40
252;0;1087.00;10.00;601.00;0.00;0.56
253;0;1251.00;10.35;340.00;0.00;0.44
254;0;1112.00;10.15;465.00;0.00;0.52
255;0;1600.00;12.00;809.00;0.00;0.32
256;0;1038.00;9.70;626.00;0.00;0.48
257;0;1654.00;9.80;734.00;0.00;0.44
258;0;1661.00;9.85;679.00;0.00;0.44
259;0;1688.00;11.67;287.00;0.00;0.56
260;0;1420.00;10.10;1093.00;0.00;0.44
261;0;956.00;9.70;680.00;0.00;0.40
262;0;1412.00;15.05;936.00;0.00;0.44
263;0;1575.00;9.70;1032.00;0.00;0.48
264;0;1062.00;11.17;705.00;0.00;0.56
265;0;1561.00;9.67;1040.00;0.00;0.32
266;0;1011.00;11.57;673.00;0.00;0.44
267;0;1704.00;14.67;828.00;0.00;0.48
268;0;1043.00;13.02;717.00;0.00;0.44
269;0;1826.00;12.37;565.00;0.00;0.44
270;0;1738.00;12.02;308.00;0.00;0.44
271;0;1547.00;10.82;951.00;0.00;0.44
272;0;1179.00;9.70;287.00;0.00;0.60
273;0;1438.00;10.32;987.00;0.00;0.48
274;0;1885.00;10.50;859.00;0.00;0.48
275;0;1349.00;14.10;274.00;0.00;0.40
276;0;1171.00;11.97;531.00;0.00;0.40
277;0;2006.00;10.40;1195.00;0.00;0.40
278;0;1130.00;9.70;516.00;0.00;0.44
279;0;1460.00;10.30;538.00;0.00;0.44
280;0;1099.00;9.70;512.00;0.00;0.60
281;0;1582.00;9.70;773.00;0.00;0.40
282;0;1715.00;11.70;965.00;0.00;0.52
283;0;1870.00;10.65;870.00;0.00;0.56
284;0;1181.00;13.22;837.00;0.00;0.44
285;0;1833.00;10.67;856.00;0.00;0.52
286;0;1695.00;11.67;573.00;0.00;0.48
287;0;1109.00;10.85;604.00;0.00;0.48
288;0;1805.00;12.77;555.00;0.00;0.44
289;0;1503.00;11.10;833.00;0.00;0.36
290;0;901.00;10.30;537.00;0.00;0.52
291;0;1435.00;12.62;843.00;0.00;0.48
292;0;1154.00;13.62;868.00;0.00;0.48
293;0;2034.00;10.47;808.00;0.00;0.32
294;0;1971.00;11.17;829.00;0.00;0.44
295;0;1119.00;9.82;357.00;0.00;0.40
296;0;1784.00;9.70;461.00;0.00;0.44
297;0;1072.00;11.82;505.00;0.00;0.52
298;0;1457.00;9.90;652.00;0.00;0.32
299;0;1263.00;9.60;613.00;0.00;0.64
300;0;1487.00;10.05;580.00;0.00;0.52
301;0;1430.00;10.67;755.00;0.00;0.48
302;0;1638.00;12.82;823.00;0.00;0.44
303;0;1575.00;10.65;870.00;0.00;0.44
304;0;1009.00;10.20;657.00;0.00;0.40
305;0;1899.00;11.60;963.00;0.00;0.44
306;0;2118.00;10.70;1045.00;0.00;0.48
307;0;1168.00;12.75;374.00;0.00;0.40
308;0;1147.00;9.70;760.00;0.00;0.32
309;0;2083.00;10.15;1144.00;0.00;0.44
310;0;1835.00;10.97;956.00;0.00;0.60
311;0;1504.00;9.87;1121.00;0.00;0.40
312;0;1189.00;9.60;442.00;0.00;0.36
313;0;1347.00;9.70;966.00;0.00;0.28
314;0;1481.00;12.07;894.00;0.00;0.40
315;0;1287.00;9.52;582.00;0.00;0.52
316;0;818.00;15.92;800.00;0.00;0.52
317;0;1179.00;11.77;889.00;0.00;0.44
318;0;1332.00;9.77;623.00;0.00;0.32
319;0;1117.00;15.42;831.00;0.00;0.48
320;0;1680.00;9.70;664.00;0.00;0.56
321;0;1215.00;12.47;873.00;0.00;0.44
322;0;1516.00;14.67;909.00;0.00;0.64
323;0;1340.00;9.80;572.00;0.00;0.36
324;0;1894.00;11.97;1079.00;0.00;0.44
325;0;1389.00;9.97;640.00;0.00;0.44
326;0;2027.00;10.10;949.00;0.00;0.40
327;0;1167.00;10.40;692.00;0.00;0.52
328;0;1754.00;12.12;573.00;0.00;0.44
329;0;1788.00;10.27;755.00;0.00;0.44
330;0;1602.00;10.00;679.00;0.00;0.52
331;0;1740.00;11.22;770.00;0.00;0.48
332;0;1274.00;9.60;472.00;0.00;0.48
333;0;1719.00;14.37;874.00;0.00;0.48
334;0;1728.00;12.00;525.00;0.00;0.48
335;0;1305.00;9.60;565.00;0.00;0.52
336;0;940.00;11.17;729.00;0.00;0.52
337;0;969.00;10.50;539.00;0.00;0.44
338;0;1629.00;12.52;877.00;0.00;0.48
339;0;2080.00;10.80;1062.00;0.00;0.40
340;0;1881.00;10.40;1111.00;0.00;0.28
341;0;1921.00;10.12;758.00;0.00;0.44
342;0;1158.00;9.70;741.00;0.00;0.40
343;0;2099.00;10.70;1108.00;0.00;0.52
344;0;1226.00;16.05;818.00;0.00;0.48
345;0;1454.00;11.52;1018.00;0.00;0.44
346;0;1134.00;10.60;348.00;0.00;0.32
347;0;935.00;9.92;704.00;0.00;0.40
348;0;1076.00;10.67;616.00;0.00;0.48
349;0;991.00;10.00;512.00;0.00;0.44
350;0;1222.00;10.37;293.00;0.00;0.52
351;0;1948.00;14.05;1069.00;0.00;0.44
352;0;978.00;10.10;827.00;0.00;0.36
353;0;1783.00;10.07;691.00;0.00;0.44
354;0;1815.00;11.65;998.00;0.00;0.48
355;0;1933.00;11.67;708.00;0.00;0.48
356;0;1656.00;11.97;927.00;0.00;0.48
357;0;1828.00;12.72;629.00;0.00;0.36
358;0;1579.00;10.72;688.00;0.00;0.52
359;0;1901.00;10.85;849.00;0.00;0.40
360;0;1790.00;9.70;423.00;0.00;0.44
361;0;1352.00;9.60;595.00;0.00;0.48
362;0;1902.00;9.70;632.00;0.00;0.48
363;0;1998.00;13.97;1057.00;0.00;0.76
364;0;1972.00;10.50;948.00;0.00;0.36
365;0;1210.00;9.60;743.00;0.00;0.48
366;0;1576.00;12.35;891.00;0.00;0.52
367;0;1201.00;9.70;782.00;0.00;0.40
368;0;1763.00;10.10;694.00;0.00;0.48
369;0;831.00;17.27;839.00;0.00;0.48
370;0;1618.00;10.10;1080.00;0.00;0.52
371;0;935.00;13.92;783.00;0.00;0.48
372;0;1196.00;11.07;582.00;0.00;0.32
373;0;1340.00;16.17;900.00;0.00;0.52
374;0;1379.00;9.50;416.00;0.00;0.48
375;0;1275.00;10.22;358.00;0.00;0.44
376;0;2049.00;15.77;1121.00;0.00;0.48
377;0;1023.00;11.87;833.00;0.00;0.48
378;0;1262.00;9.60;747.00;0.00;0.40
379;0;788.00;11.27;747.00;0.00;0.48
380;0;1265.00;9.75;847.00;0.00;0.40
381;0;1642.00;10.52;1040.00;0.00;0.52
382;0;966.00;10.10;509.00;0.00;0.44
383;0;1422.00;13.87;995.00;0.00;0.48
384;0;892.00;10.67;713.00;0.00;0.40
385;0;1669.00;11.20;1007.00;0.00;0.48
386;0;1876.00;10.15;610.00;0.00;0.44
387;0;2064.00;9.70;819.00;0.00;0.40
388;0;1536.00;13.20;745.00;0.00;0.52
389;0;1482.00;9.80;1053.00;0.00;0.52
390;0;1904.00;9.70;672.00;0.00;0.44
391;0;1349.00;9.75;400.00;0.00;0.40
392;0;1993.00;9.70;977.00;0.00;0.44
393;0;1938.00;15.10;1040.00;0.00;0.60
394;0;1521.00;10.42;939.00;0.00;0.48
395;0;1180.00;9.60;709.00;0.00;0.44
396;0;1289.00;11.17;864.00;0.00;0.44
397;0;2057.00;11.75;800.00;0.00;0.52
398;0;2092.00;9.82;839.00;0.00;0.40
399;0;1917.00;15.22;1055.00;0.00;0.36
400;0;1114.00;11.37;862.00;0.00;0.48
401;0;1771.00;12.37;546.00;0.00;0.40
402;0;1543.00;11.02;868.00;0.00;0.32
403;0;1127.00;13.10;851.00;0.00;0.52
404;0;1787.00;9.70;475.00;0.00;0.32
405;0;1800.00;9.70;434.00;0.00;0.40
406;0;1416.00;12.42;770.00;0.00;0.44
407;0;1177.00;10.87;323.00;0.00;0.52
408;0;1856.00;11.17;956.00;0.00;0.44
409;0;919.00;10.05;543.00;0.00;0.40
410;0;1070.00;11.30;690.00;0.00;0.44
411;0;1509.00;9.97;809.00;0.00;0.40
412;0;1444.00;11.32;1097.00;0.00;0.56
413;0;1102.00;10.00;648.00;0.00;0.52
414;0;1817.00;11.65;834.00;0.00;0.44
415;0;1855.00;10.05;828.00;0.00;0.44
416;0;1618.00;9.82;560.00;0.00;0.44
417;0;1760.00;11.32;967.00;0.00;0.44
418;0;1149.00;10.05;595.00;0.00;0.24
419;0;1424.00;13.40;855.00;0.00;0.56
420;0;1823.00;11.00;908.00;0.00;0.40
421;0;1280.00;9.60;563.00;0.00;0.28
422;0;1770.00;12.07;758.00;0.00;0.44
423;0;1706.00;9.70;610.00;0.00;0.44
424;0;1306.00;9.60;540.00;0.00;0.48
425;0;1125.00;9.95;612.00;0.00;0.48
426;0;1498.00;12.07;716.00;0.00;0.44
427;0;1241.00;9.70;479.00;0.00;0.36
428;0;1472.00;10.02;1134.00;0.00;0.36
429;0;1414.00;12.05;707.00;0.00;0.48
430;0;1824.00;9.70;690.00;0.00;0.40
431;0;958.00;9.70;634.00;0.00;0.40
432;0;1631.00;10.85;969.00;0.00;0.40
433;0;1880.00;15.60;1029.00;0.00;0.44
434;0;1306.00;12.70;363.00;0.00;0.56
435;0;1451.00;13.85;864.00;0.00;0.60
436;0;1796.00;11.92;865.00;0.00;0.52
437;0;1577.00;12.07;1065.00;0.00;0.56
438;0;1715.00;9.70;684.00;0.00;0.52
439;0;1170.00;9.50;726.00;0.00;0.52
440;0;1908.00;11.02;1117.00;0.00;0.32
441;0;1409.00;9.72;645.00;0.00;0.36
442;0;2050.00;10.37;1035.00;0.00;0.44
443;0;1506.00;9.75;990.00;0.00;0.32
444;0;1354.00;11.00;488.00;0.00;0.44
445;0;1462.00;11.57;732.00;0.00;0.60
446;0;1599.00;10.05;792.00;0.00;0.40
447;0;1579.00;10.90;975.00;0.00;0.40
448;0;1395.00;10.37;722.00;0.00;0.60
449;0;820.00;11.32;768.00;0.00;0.52
450;0;1700.00;14.17;765.00;0.00;0.40
451;0;2014.00;13.97;828.00;0.00;0.44
452;0;1947.00;10.40;768.00;0.00;0.24
453;0;1287.00;11.27;218.00;0.00;0.52
454;0;1447.00;10.72;1069.00;0.00;0.48
455;0;1808.00;10.40;722.00;0.00;0.52
456;0;1519.00;10.55;582.00;0.00;0.48
457;0;1188.00;9.60;755.00;0.00;0.48
458;0;1195.00;15.85;340.00;0.00;0.52
459;0;1525.00;11.20;777.00;0.00;0.48
460;0;1627.00;9.70;706.00;0.00;0.40
461;0;1788.00;11.02;979.00;0.00;0.48
462;0;1724.00;9.70;619.00;0.00;0.48
463;0;919.00;10.65;621.00;0.00;0.40
464;0;1868.00;9.90;770.00;0.00;0.44
465;0;1827.00;12.22;643.00;0.00;0.40
466;0;1576.00;9.70;1000.00;0.00;0.44
467;0;1887.00;9.70;715.00;0.00;0.36
468;0;1988.00;11.57;803.00;0.00;0.52
469;0;1646.00;14.00;868.00;0.00;0.56
470;0;1432.00;10.10;1113.00;0.00;0.48
471;0;1150.00;9.70;468.00;0.00;0.52
472;0;988.00;11.25;543.00;0.00;0.56
473;0;1834.00;9.70;435.00;0.00;0.52
474;0;1805.00;10.52;782.00;0.00;0.44
475;0;1525.00;12.92;553.00;0.00;0.40
476;0;1757.00;11.95;514.00;0.00;0.44
477;0;1210.00;9.70;484.00;0.00;0.64
478;0;829.00;12.87;661.00;0.00;0.48
479;0;1463.00;11.55;346.00;0.00;0.60
480;0;1397.00;15.95;841.00;0.00;0.40
481;0;1748.00;11.65;904.00;0.00;0.52
482;0;1676.00;14.57;856.00;0.00;0.52
483;0;1530.00;9.70;1016.00;0.00;0.44
484;0;1779.00;11.87;955.00;0.00;0.44
485;0;1750.00;14.37;792.00;0.00;0.52
486;0;1185.00;9.70;371.00;0.00;0.52
487;0;1919.00;10.40;815.00;0.00;0.40
488;0;1027.00;13.80;762.00;0.00;0.52
489;0;1595.00;10.10;642.00;0.00;0.52
490;0;1871.00;12.37;628.00;0.00;0.44
491;0;1689.00;9.70;629.00;0.00;0.44
492;0;1270.00;10.27;343.00;0.00;0.36
493;0;802.00;13.55;568.00;0.00;0.24
494;0;1572.00;9.70;1015.00;0.00;0.40
495;0;1620.00;11.25;999.00;0.00;0.48
496;0;1942.00;10.30;870.00;0.00;0.40
497;0;1811.00;10.05;876.00;0.00;0.48
498;0;1998.00;10.05;751.00;0.00;0.44
499;0;1046.00;9.60;608.00;0.00;0.40
500;0;1784.00;13.92;823.00;0.00;0.28
501;0;1856.00;11.20;936.00;0.00;0.40
502;0;2022.00;10.20;792.00;0.00;0.44
503;0;898.00;9.97;666.00;0.00;0.48
504;0;1508.00;9.70;606.00;0.00;0.44
505;0;1673.00;10.72;805.00;0.00;0.44
506;0;977.00;10.42;566.00;0.00;0.40
507;0;1424.00;9.77;666.00;0.00;0.52
508;0;880.00;15.37;815.00;0.00;0.44
509;0;2003.00;12.15;808.00;0.00;0.44
510;0;1613.00;12.45;833.00;0.00;0.32
511;0;1548.00;14.65;600.00;0.00;0.40
512;0;1271.00;12.10;884.00;0.00;0.72
513;0;1964.00;11.17;742.00;0.00;0.40
514;0;1081.00;9.70;557.00;0.00;0.36
515;0;1456.00;10.75;710.00;0.00;0.48
516;0;1607.00;9.70;758.00;0.00;0.56
517;0;1660.00;9.70;649.00;0.00;0.44
518;0;2079.00;10.42;931.00;0.00;0.48
519;0;1647.00;11.20;1023.00;0.00;0.44
520;0;1505.00;9.77;1010.00;0.00;0.48
521;0;1702.00;9.77;671.00;0.00;0.52
522;0;1732.00;9.85;675.00;0.00;0.44
523;0;1091.00;10.82;751.00;0.00;0.52
524;0;1503.00;12.92;547.00;0.00;0.52
525;0;935.00;10.15;519.00;0.00;0.44
526;0;1015.00;9.92;852.00;0.00;0.56
527;0;1073.00;11.05;634.00;0.00;0.44
528;0;861.00;10.57;813.00;0.00;0.40
529;0;1550.00;11.50;722.00;0.00;0.44
530;0;1650.00;9.70;539.00;0.00;0.40
531;0;1148.00;10.25;448.00;0.00;0.40
532;0;1861.00;9.80;754.00;0.00;0.44
533;0;1502.00;10.50;571.00;0.00;0.44
534;0;1354.00;10.25;298.00;0.00;0.48
535;0;1731.00;9.70;639.00;0.00;0.36
536;0;1487.00;9.80;624.00;0.00;0.48
537;0;2000.00;11.27;881.00;0.00;0.28
538;0;1315.00;10.02;440.00;0.00;0.48
539;0;2000.00;10.80;1001.00;0.00;0.48
540;0;1427.00;10.40;541.00;0.00;0.44
541;0;1550.00;9.70;1008.00;0.00;0.48
542;0;1387.00;11.10;578.00;0.00;0.52
543;0;1449.00;13.00;900.00;0.00;0.48
544;0;1317.00;10.12;930.00;0.00;0.40
545;0;1006.00;9.70;640.00;0.00;0.48
546;0;1305.00;15.47;256.00;0.00;0.40
547;0;1950.00;15.10;1095.00;0.00;0.48
548;0;1171.00;14.65;820.00;0.00;0.44
549;0;1401.00;15.85;880.00;0.00;0.56
550;0;1912.00;9.70;621.00;0.00;0.36
551;0;1896.00;10.00;699.00;0.00;0.36
552;0;1336.00;9.97;454.00;0.00;0.44
553;0;1200.00;9.90;607.00;0.00;0.40
554;0;1395.00;9.70;418.00;0.00;0.40
555;0;1405.00;9.82;1025.00;0.00;0.48
556;0;1923.00;14.97;1073.00;0.00;0.44
557;0;873.00;16.90;797.00;0.00;0.44
558;0;1124.00;9.70;637.00;0.00;0.52
