163;207;228;168;land;false;plains;2
164;229;128;254;land;false;hills;2
165;221;173;113;land;false;forest;2
166;241;96;212;land;false;forest;2
167;90;181;244;land;false;marsh;2
168;143;224;201;land;false;plains;2
169;238;207;216;land;false;mountain;2
170;168;157;204;land;false;mountain;2
171;108;243;153;land;false;hills;2
172;242;36;248;land;false;mountain;2
173;153;173;197;land;false;mountain;2
174;216;242;252;land;false;forest;2
175;230;235;209;land;false;mountain;2
176;209;194;232;land;false;mountain;2
177;242;248;208;land;false;plains;2
178;167;198;165;land;false;hills;2
179;253;105;155;land;false;mountain;2
180;86;234;193;land;false;plains;2
181;154;192;193;land;false;plains;2
182;202;205;117;land;false;mountain;2
183;225;172;125;land;false;forest;2
184;141;220;177;land;false;hills;2
185;135;228;152;land;false;mountain;2
186;193;240;133;land;false;mountain;2
187;236;251;141;land;false;mountain;2
188;203;176;225;land;false;mountain;2
189;154;205;190;land;false;forest;2
190;217;158;176;land;false;desert;2
191;252;164;102;land;false;mountain;2
192;181;216;124;land;false;mountain;2
193;220;196;200;land;false;hills;2
194;206;137;192;land;false;plains;2
195;155;105;253;land;false;mountain;2
196;136;251;216;land;false;desert;2
197;242;236;210;land;true;plains;2
198;178;232;142;land;false;mountain;2
199;236;161;151;land;false;forest;2
200;152;120;252;land;false;hills;2
201;225;145;167;land;false;plains;2
202;139;125;242;land;false;hills;2
203;116;229;180;land;false;plains;2
204;206;154;180;land;false;mountain;2
205;214;161;242;land;false;mountain;2
206;147;219;135;land;false;forest;2
207;241;110;164;land;false;hills;2
208;211;148;190;land;false;forest;2
209;223;155;188;land;false;forest;2
210;119;197;239;land;false;mountain;2
211;234;241;172;land;false;hills;2
212;186;252;81;land;true;hills;2
213;199;222;191;land;false;desert;2
214;208;254;213;land;false;mountain;2
215;88;233;224;land;false;desert;2
216;202;185;138;land;false;mountain;2
217;226;137;150;land;true;plains;2
218;214;141;189;land;false;forest;2
219;83;228;237;land;false;desert;2
220;177;240;237;land;false;desert;2
221;143;223;145;land;false;forest;2
222;212;240;146;land;true;hills;2
223;143;254;204;land;false;mountain;2
224;230;170;182;land;true;mountain;2
225;85;177;248;land;false;hills;2
226;201;151;220;land;false;plains;2
227;206;137;198;land;false;mountain;2
228;229;252;60;land;false;hills;2
229;145;208;170;land;false;desert;2
230;156;243;233;land;true;desert;2
231;223;242;134;land;false;mountain;2
232;182;141;189;land;false;hills;2
233;244;158;250;land;false;forest;2
234;189;128;232;land;false;plains;2
235;155;244;222;land;false;plains;2
236;238;222;98;land;false;forest;2
237;230;225;90;land;false;plains;2
238;208;144;154;land;false;plains;2
239;251;89;190;land;false;forest;2
240;229;109;254;land;false;plains;2
241;251;148;189;land;false;plains;2
242;117;183;235;land;false;forest;2
243;169;252;114;land;false;mountain;2
244;205;151;162;land;false;forest;2
245;204;245;77;land;false;hills;2
246;136;183;252;land;false;mountain;2
247;116;233;236;land;false;desert;2
248;228;254;82;land;false;mountain;2
249;211;187;195;land;false;mountain;2
250;191;204;114;land;false;mountain;2
251;146;207;214;land;false;plains;2
252;254;219;80;land;false;hills;2
253;104;191;237;land;false;forest;2
254;110;235;164;land;false;forest;2
255;159;241;233;land;false;mountain;2
256;232;108;225;land;false;plains;2
257;217;58;240;land;false;plains;2
258;223;190;209;land;false;plains;2
259;168;140;213;land;false;plains;2
260;243;207;195;land;false;desert;2
261;192;127;192;land;false;plains;2
262;210;223;171;land;false;mountain;2
263;203;220;251;land;false;forest;2
264;239;192;246;land;false;plains;2
265;58;220;235;land;false;forest;2
266;149;166;218;land;false;hills;2
267;249;153;114;land;false;mountain;2
268;248;131;180;land;false;mountain;2
269;214;209;132;land;false;forest;2
270;227;231;106;land;true;plains;2
271;131;228;185;land;false;plains;2
272;196;206;224;land;true;forest;2
273;238;216;193;land;false;forest;2
274;233;218;251;land;false;plains;2
275;251;230;219;land;false;mountain;2
276;103;244;223;land;false;hills;2
277;214;100;215;land;false;mountain;2
278;207;187;169;land;false;hills;2
279;226;203;97;land;false;hills;2
280;198;126;242;land;false;plains;2
281;185;192;209;land;false;marsh;2
282;224;116;213;land;false;mountain;2
283;236;155;213;land;false;plains;2
284;203;160;155;land;false;mountain;2
285;120;151;248;land;false;forest;2
286;171;97;238;land;false;hills;2
287;120;243;212;land;false;hills;2
288;211;189;232;land;false;plains;2
289;201;218;194;land;false;mountain;2
290;188;76;246;land;false;forest;2
291;210;150;216;land;false;mountain;2
292;253;89;182;land;false;mountain;2
293;246;139;188;land;false;forest;2
294;188;229;119;land;false;mountain;2
295;103;217;199;land;true;plains;2
296;247;112;181;land;true;plains;2
297;217;75;229;land;false;hills;2
298;198;232;97;land;false;urban;2
299;242;138;247;land;false;marsh;2
300;181;204;246;land;false;forest;2
301;250;248;173;land;false;forest;2
302;134;254;169;land;false;mountain;2
303;172;240;249;land;false;mountain;2
304;106;161;239;land;false;forest;2
305;252;124;198;land;false;forest;2
306;96;182;251;land;true;mountain;2
307;190;126;234;land;false;plains;2
308;222;216;102;land;false;forest;2
309;167;195;195;land;false;plains;2
310;55;248;201;land;false;mountain;2
311;215;60;238;land;false;plains;2
312;247;159;201;land;false;forest;2
313;93;199;237;land;false;plains;2
314;204;172;244;land;false;mountain;2
315;239;231;168;land;false;marsh;2
316;223;135;191;land;false;mountain;2
317;123;228;207;land;false;mountain;2
318;222;232;249;land;false;plains;2
319;161;231;220;land;false;mountain;2
320;232;45;239;land;false;plains;2
321;195;190;161;land;false;mountain;2
322;254;192;147;land;false;mountain;2
323;211;232;245;land;false;plains;2
324;71;205;241;land;false;mountain;2
325;197;234;135;land;false;plains;2
326;203;222;219;land;false;forest;2
327;244;164;231;land;false;plains;2
328;101;231;206;land;false;hills;2
329;218;209;136;land;false;forest;2
330;236;218;98;land;false;plains;2
331;187;98;232;land;false;mountain;2
332;123;203;232;land;false;plains;2
333;190;225;94;land;false;mountain;2
334;124;198;198;land;true;plains;2
335;197;186;122;land;false;marsh;2
336;189;220;96;land;false;forest;2
337;254;230;23;land;false;plains;2
338;238;214;85;land;false;mountain;2
339;165;242;240;land;false;mountain;2
340;201;185;216;land;false;desert;2
341;183;198;252;land;false;hills;2
342;162;208;211;land;false;plains;2
343;188;98;239;land;false;mountain;2
344;130;231;167;land;false;mountain;2
345;108;194;224;land;false;hills;2
346;63;192;254;land;true;plains;2
347;187;233;185;land;false;forest;2
348;216;104;216;land;false;hills;2
349;219;245;242;land;false;plains;2
350;227;91;207;land;false;plains;2
351;197;209;246;land;false;mountain;2
352;254;140;195;land;false;plains;2
353;181;241;240;land;false;forest;2
354;252;253;8;land;false;mountain;2
355;154;227;138;land;false;plains;2
356;220;183;185;land;false;mountain;2
357;205;120;219;land;false;hills;2
358;149;206;244;land;false;plains;2
359;221;203;106;land;false;plains;2
360;194;166;216;land;true;plains;2
361;68;247;239;land;false;plains;2
362;233;225;230;land;false;forest;2
363;180;233;202;land;false;mountain;2
364;206;193;162;land;false;plains;2
365;124;249;169;land;false;marsh;2
366;149;171;232;land;false;mountain;2
367;223;123;253;land;false;forest;2
368;174;157;238;land;false;forest;2
369;219;146;139;land;false;mountain;2
370;124;242;222;land;false;desert;2
371;243;16;254;land;false;mountain;2
372;212;171;151;land;false;hills;2
373;136;179;231;land;false;mountain;2
374;187;123;240;land;false;forest;2
375;124;241;172;land;false;forest;2
376;121;224;182;land;false;marsh;2
377;204;132;248;land;false;mountain;2
378;210;214;217;land;false;plains;2
379;188;239;82;land;false;plains;2
380;196;182;162;land;false;hills;2
381;124;250;181;land;false;hills;2
382;193;167;183;land;false;hills;2
383;245;177;220;land;false;mountain;2
384;170;212;193;land;false;forest;2
385;235;82;246;land;false;hills;2
386;251;242;186;land;false;hills;2
387;193;188;203;land;false;hills;2
388;201;56;245;land;false;plains;2
389;242;250;163;land;false;desert;2
390;196;127;213;land;false;plains;2
391;84;241;177;land;false;plains;2
392;105;250;232;land;false;forest;2
393;242;108;166;land;false;mountain;2
394;194;245;105;land;false;forest;2
395;136;249;227;land;false;plains;2
396;251;223;46;land;false;mountain;2
397;235;181;146;land;true;hills;2
398;195;144;187;land;true;hills;2
399;220;201;201;land;false;desert;2
400;102;253;228;land;false;mountain;2
401;239;36;245;land;false;plains;2
402;250;40;219;land;false;hills;2
403;134;174;212;land;false;mountain;2
404;253;202;102;land;true;plains;2
405;237;161;173;land;true;plains;2
406;202;69;249;land;false;mountain;2
407;209;162;193;land;true;plains;2
408;210;154;228;land;false;forest;2
409;247;224;234;land;false;plains;2
410;169;158;215;land;false;plains;2
411;203;203;142;land;false;hills;2
412;173;225;201;land;false;desert;2
413;236;243;246;land;false;forest;2
414;216;241;106;land;false;mountain;2
415;139;254;242;land;false;forest;2
416;101;158;249;land;true;mountain;2
417;100;238;248;land;false;plains;2
418;112;222;180;land;false;forest;2
419;73;214;228;land;false;mountain;2
420;244;66;234;land;false;forest;2
421;145;228;202;land;false;desert;2
422;102;226;253;land;false;mountain;2
423;124;235;148;land;false;plains;2
424;228;85;241;land;false;desert;2
425;212;152;206;land;false;forest;2
426;244;81;203;land;false;hills;2
427;251;214;54;land;false;plains;2
428;246;186;127;land;false;desert;2
429;188;247;247;land;false;hills;2
430;240;86;181;land;false;plains;2
431;125;158;251;land;false;plains;2
432;252;251;116;land;false;plains;2
433;223;166;185;land;false;desert;2
434;222;155;184;land;false;mountain;2
435;240;207;139;land;false;mountain;2
436;90;196;235;land;false;mountain;2
437;241;248;62;land;false;hills;2
438;204;129;228;land;false;plains;2
439;225;247;52;land;false;plains;2
440;237;215;211;land;false;plains;2
441;234;172;168;land;false;plains;2
442;193;208;168;land;false;hills;2
443;150;196;251;land;false;plains;2
444;223;226;71;land;false;hills;2
445;197;224;84;land;false;hills;2
446;206;202;106;land;false;forest;2
447;234;140;209;land;false;hills;2
448;211;213;247;land;false;forest;2
449;140;213;235;land;false;forest;2
450;171;175;186;land;false;mountain;2
451;142;183;231;land;false;mountain;2
452;239;129;206;land;false;mountain;2
453;158;209;165;land;true;desert;2
454;179;201;213;land;false;desert;2
455;209;116;222;land;false;plains;2
456;176;154;247;land;false;forest;2
457;195;97;244;land;false;plains;2
458;253;184;222;land;false;mountain;2
459;216;142;198;land;false;hills;2
460;242;241;247;land;false;plains;2
461;87;200;227;land;false;plains;2
462;106;241;185;land;false;plains;2
463;219;156;173;land;false;hills;2
464;142;159;203;land;false;plains;2
465;221;151;157;land;false;hills;2
466;200;233;141;land;false;plains;2
467;241;236;203;land;false;plains;2
468;254;105;215;land;false;mountain;2
469;167;205;150;land;false;mountain;2
470;241;198;242;land;false;desert;2
471;229;146;232;land;false;forest;2
472;227;199;100;land;false;plains;2
473;196;221;225;land;true;plains;2
474;243;251;215;land;false;forest;2
475;233;153;141;land;false;mountain;2
476;153;206;204;land;false;plains;2
477;108;201;207;land;false;forest;2
478;190;200;117;land;true;hills;2
479;241;248;29;land;true;plains;2
480;147;242;141;land;false;mountain;2
481;208;131;168;land;false;mountain;2
482;253;228;55;land;false;mountain;2
483;81;230;237;land;false;marsh;2
484;163;219;150;land;false;mountain;2
485;119;251;135;land;false;mountain;2
486;249;218;198;land;false;plains;2
487;164;207;148;land;false;mountain;2
488;254;100;228;land;false;mountain;2
489;217;185;207;land;false;plains;2
490;201;238;111;land;false;mountain;2
491;248;235;119;land;false;plains;2
492;180;200;133;land;false;forest;2
493;48;246;218;land;true;mountain;2
494;83;235;216;land;false;plains;2
495;205;236;213;land;false;hills;2
496;88;220;243;land;false;plains;2
497;248;162;174;land;false;forest;2
498;215;165;163;land;false;forest;2
499;218;239;70;land;false;marsh;2
500;225;144;191;land;false;hills;2
501;146;248;206;land;false;plains;2
502;235;96;212;land;false;forest;2
503;216;164;168;land;false;plains;2
504;150;227;218;land;false;forest;2
505;139;212;180;land;false;forest;2
506;156;179;226;land;false;plains;2
507;216;186;161;land;false;plains;2
508;207;176;220;land;false;mountain;2
509;162;171;174;land;false;mountain;2
510;253;185;147;land;false;hills;2
511;196;220;236;land;false;mountain;2
512;191;138;251;land;false;mountain;2
513;68;238;233;land;false;mountain;2
514;206;164;149;land;false;plains;2
515;204;251;159;land;false;forest;2
516;202;185;220;land;false;plains;2
517;204;198;141;land;false;plains;2
518;134;150;220;land;false;forest;2
519;239;213;198;land;false;hills;2
520;194;161;249;land;false;plains;2
521;251;23;249;land;false;plains;2
522;249;184;169;land;false;plains;2
523;234;69;202;land;false;forest;2
524;183;192;216;land;true;mountain;2
525;240;185;156;land;true;hills;2
526;191;205;177;land;false;plains;2
527;237;70;240;land;false;hills;2
528;246;200;169;land;false;forest;2
529;184;185;227;land;false;plains;2
530;202;182;200;land;true;plains;2
531;124;251;153;land;false;forest;2
532;224;182;116;land;false;plains;2
533;110;244;204;land;false;forest;2
534;251;143;201;land;false;hills;2
535;174;204;128;land;false;plains;2
536;177;204;235;land;false;plains;2
537;214;175;200;land;false;mountain;2
538;134;206;243;land;false;plains;2
539;82;213;215;land;false;forest;2
540;236;205;173;land;false;hills;2
541;171;161;235;land;false;plains;2
542;148;247;174;land;false;hills;2
543;239;171;179;land;false;mountain;2
544;203;239;126;land;false;marsh;2
545;222;169;229;land;false;forest;2
546;234;229;88;land;false;mountain;2
547;100;188;245;land;false;mountain;2
548;109;172;227;land;false;mountain;2
549;220;110;191;land;false;mountain;2
550;201;227;182;land;true;plains;2
551;199;114;249;land;false;plains;2
552;248;239;91;land;false;plains;2
553;184;162;199;land;false;plains;2
554;189;198;116;land;true;desert;2
555;72;222;226;land;false;plains;2
556;169;236;126;land;false;desert;2
557;191;164;164;land;false;mountain;2
558;248;205;221;land;false;forest;2
559;162;119;243;land;false;forest;2
560;246;218;42;land;true;plains;2
561;161;150;253;land;false;forest;2
562;190;138;206;land;false;plains;2
563;246;231;84;land;false;mountain;2
564;93;233;209;land;true;mountain;2
565;193;101;211;land;false;mountain;2
566;154;165;216;land;false;plains;2
567;185;248;143;land;false;forest;2
568;175;124;234;land;false;forest;2
569;224;155;214;land;false;plains;2
570;250;69;212;land;false;forest;2
571;192;170;197;land;false;plains;2
572;235;184;141;land;false;hills;2
573;253;215;234;land;false;forest;2
574;157;141;223;land;false;forest;2
575;249;237;93;land;false;plains;2
576;235;228;120;land;true;hills;2
577;246;149;207;land;false;plains;2
578;247;176;105;land;false;mountain;2
579;160;186;166;land;false;forest;2
580;226;253;33;land;false;plains;2
581;169;224;165;land;false;forest;2
582;233;215;188;land;false;mountain;2
583;232;200;167;land;false;mountain;2
584;122;223;215;land;true;desert;2
585;242;193;211;land;false;mountain;2
586;245;165;209;land;false;mountain;2
587;136;229;216;land;true;plains;2
588;208;123;239;land;false;forest;2
589;245;238;247;land;false;desert;2
590;213;246;105;land;false;plains;2
591;228;120;164;land;false;plains;2
592;222;221;139;land;false;mountain;2
593;219;125;184;land;true;hills;2
594;224;215;189;land;false;plains;2
595;63;251;233;land;false;forest;2
596;211;207;159;land;true;hills;2
597;225;140;241;land;false;mountain;2
598;182;187;187;land;false;plains;2
599;222;202;109;land;true;mountain;2
600;179;215;236;land;true;plains;2
601;231;251;25;land;false;forest;2
602;144;242;125;land;false;mountain;2
603;162;182;173;land;false;desert;2
604;197;150;190;land;false;marsh;2
605;123;170;242;land;false;forest;2
606;245;223;162;land;false;mountain;2
607;197;164;219;land;false;hills;2
608;153;204;249;land;false;mountain;2
609;250;190;82;land;false;forest;2
610;161;214;202;land;false;mountain;2
611;241;165;244;land;false;forest;2
612;217;240;126;land;false;forest;2
613;138;246;247;land;false;forest;2
614;101;236;240;land;false;plains;2
615;181;194;164;land;false;hills;2
616;141;212;241;land;false;plains;2
617;246;147;201;land;false;plains;2
618;200;151;238;land;false;forest;2
619;246;100;159;land;true;forest;2
620;198;243;180;land;false;plains;2
621;227;235;76;land;false;plains;2
622;213;170;207;land;false;mountain;2
623;233;245;210;land;false;mountain;2
624;238;89;230;land;false;forest;2
625;169;129;235;land;false;mountain;2
626;192;204;243;land;false;forest;2
627;211;210;204;land;false;mountain;2
628;135;192;228;land;false;forest;2
629;166;228;118;land;false;plains;2
630;233;110;233;land;false;mountain;2
631;137;208;195;land;false;mountain;2
632;233;179;142;land;false;plains;2
633;212;57;247;land;false;plains;2
634;138;204;228;land;false;plains;2
635;251;121;201;land;false;marsh;2
636;151;169;203;land;false;mountain;2
637;170;223;115;land;false;plains;2
638;109;247;148;land;false;mountain;2
639;251;232;124;land;true;plains;2
640;237;204;185;land;false;hills;2
641;104;199;235;land;false;mountain;2
642;153;228;134;land;false;mountain;2
643;156;154;191;land;false;forest;2
644;203;251;86;land;false;desert;2
645;205;168;201;land;false;hills;2
646;181;137;221;land;false;mountain;2
647;212;217;122;land;false;forest;2
648;251;80;215;land;false;plains;2
649;119;237;188;land;false;forest;2
650;138;166;198;land;false;desert;2
651;156;250;214;land;false;mountain;2
652;145;208;197;land;true;desert;2
653;226;137;149;land;false;plains;2
654;118;194;218;land;false;hills;2
655;104;196;243;land;false;hills;2
656;111;202;197;land;false;mountain;2
657;163;109;248;land;false;marsh;2
658;87;165;253;land;false;plains;2
659;118;224;191;land;false;hills;2
660;170;95;238;land;false;mountain;2
661;169;237;144;land;false;hills;2
662;197;251;83;land;false;hills;2
663;254;185;223;land;false;plains;2
664;220;142;197;land;false;mountain;2
665;160;178;166;land;false;mountain;2
666;198;183;194;land;true;plains;2
667;164;211;232;land;false;mountain;2
668;133;146;230;land;false;plains;2
669;224;151;171;land;false;hills;2
670;194;142;216;land;false;plains;2
671;252;37;232;land;false;forest;2
672;217;156;254;land;false;forest;2
673;245;217;182;land;false;plains;2
674;238;115;214;land;false;hills;2
675;207;155;220;land;false;hills;2
676;198;232;107;land;false;mountain;2
677;215;248;183;land;false;forest;2
678;143;211;204;land;false;plains;2
679;193;242;210;land;false;plains;2
680;202;130;207;land;false;mountain;2
681;242;113;211;land;false;mountain;2
682;249;160;159;land;false;plains;2
683;159;241;123;land;false;desert;2
684;217;147;177;land;false;plains;2
685;232;250;31;land;false;plains;2
686;222;251;112;land;false;mountain;2
687;221;62;221;land;false;mountain;2
688;90;193;251;land;false;mountain;2
689;227;226;203;land;false;mountain;2
690;185;130;240;land;false;plains;2
691;251;224;162;land;false;mountain;2
692;180;249;219;land;false;hills;2
693;253;198;113;land;false;desert;2
694;237;236;164;land;false;plains;2
695;89;252;248;land;false;marsh;2
696;143;111;251;land;false;hills;2
697;156;98;251;land;false;plains;2
698;214;116;210;land;false;forest;2
699;141;217;233;land;false;mountain;2
700;168;245;157;land;false;plains;2
701;196;175;181;land;false;plains;2
702;241;48;230;land;false;mountain;2
703;108;240;246;land;false;plains;2
704;189;218;107;land;false;forest;2
705;238;178;173;land;false;hills;2
706;132;206;245;land;true;hills;2
707;166;197;224;land;false;plains;2
708;145;254;233;land;false;plains;2
709;203;120;197;land;false;mountain;2
710;151;172;235;land;true;plains;2
711;202;149;161;land;false;mountain;2
712;209;253;218;land;false;desert;2
713;190;239;171;land;false;mountain;2
714;158;245;254;land;true;forest;2
715;141;232;141;land;true;plains;2
716;100;247;158;land;false;plains;2
717;203;238;96;land;false;forest;2
718;220;228;121;land;false;mountain;2
719;209;141;183;land;false;desert;2
720;184;209;218;land;false;mountain;2
721;250;194;156;land;false;forest;2
722;228;123;212;land;false;mountain;2
723;240;231;183;land;false;plains;2
724;183;136;241;land;false;mountain;2
725;252;127;249;land;false;forest;2
726;144;220;141;land;false;mountain;2
727;89;237;191;land;false;plains;2
728;105;252;187;land;false;mountain;2
729;232;142;224;land;false;forest;2
730;168;85;253;land;false;forest;2
731;132;125;252;land;false;mountain;2
732;157;188;201;land;true;plains;2
733;251;162;111;land;true;plains;2
734;240;173;189;land;false;mountain;2
735;189;197;240;land;false;marsh;2
736;176;148;247;land;false;desert;2
737;230;204;249;land;false;plains;2
738;179;144;201;land;false;plains;2
739;211;180;237;land;false;hills;2
740;248;183;78;land;false;hills;2
741;225;244;111;land;false;mountain;2
742;153;226;238;land;false;hills;2
743;234;252;208;land;false;desert;2
744;251;253;22;land;true;plains;2
745;190;240;92;land;false;plains;2
746;138;143;222;land;true;plains;2
747;208;211;159;land;false;mountain;2
748;144;235;171;land;false;mountain;2
749;203;222;112;land;false;plains;2
750;160;134;240;land;true;hills;2
751;148;158;202;land;false;forest;2
752;105;243;207;land;false;mountain;2
753;170;214;181;land;false;mountain;2
754;175;219;177;land;false;forest;2
755;238;79;191;land;false;mountain;2
756;196;150;161;land;false;plains;2
757;235;182;120;land;false;plains;2
758;118;200;190;land;false;forest;2
759;142;198;195;land;false;forest;2
760;213;215;188;land;false;hills;2
761;207;173;155;land;false;desert;2
762;244;239;18;land;false;plains;2
763;31;250;220;land;false;hills;2
764;243;225;160;land;false;forest;2
765;245;137;254;land;false;forest;2
766;187;115;200;land;false;plains;2
767;236;232;155;land;true;plains;2
768;197;251;114;land;false;plains;2
769;243;85;241;land;false;mountain;2
770;233;170;234;land;false;plains;2
771;215;233;161;land;false;mountain;2
772;99;198;231;land;false;hills;2
773;246;214;84;land;false;plains;2
774;240;219;224;land;false;mountain;2
775;162;247;106;land;false;mountain;2
776;146;142;241;land;false;mountain;2
777;253;240;31;land;false;mountain;2
778;253;238;125;land;false;mountain;2
779;177;150;193;land;false;plains;2
780;179;157;244;land;false;hills;2
781;108;193;207;land;false;mountain;2
782;167;253;139;land;false;forest;2
783;217;115;245;land;false;plains;2
784;163;119;225;land;false;plains;2
785;242;176;224;land;false;desert;2
786;148;220;137;land;false;forest;2
787;149;156;234;land;false;plains;2
788;222;157;191;land;false;plains;2
789;221;176;181;land;false;plains;2
790;165;207;243;land;false;plains;2
791;193;215;157;land;false;hills;2
792;178;251;200;land;false;plains;2
793;251;177;112;land;false;plains;2
794;210;204;105;land;false;desert;2
795;184;117;222;land;false;mountain;2
796;88;233;205;land;false;mountain;2
797;230;110;218;land;false;forest;2
798;213;190;208;land;true;marsh;2
799;240;238;195;land;false;mountain;2
800;83;243;178;land;false;desert;2
801;186;103;215;land;false;hills;2
802;161;224;188;land;false;plains;2
803;178;203;168;land;false;forest;2
804;122;248;137;land;false;mountain;2
805;222;134;239;land;false;forest;2
806;128;232;165;land;false;hills;2
807;83;240;219;land;false;plains;2
