1;supply_node;3257.00;11.35;1520.00;4.29;0
1;supply_node;3218.00;11.10;1598.00;0.59;0
1;supply_node;3320.00;9.90;1694.00;3.53;0
1;supply_node;3273.00;10.78;1459.00;5.01;0
1;supply_node;3023.00;10.10;1612.00;2.76;0
1;supply_node;3263.00;11.60;1577.00;5.70;0
1;supply_node;3151.00;10.80;1590.00;0.90;0
1;supply_node;3279.00;9.93;1439.00;4.94;0
1;supply_node;3131.00;10.15;1455.00;0.13;0
1;supply_node;3096.00;11.00;1488.00;3.07;0
1;supply_node;3022.00;10.65;1416.00;0.83;0
1;supply_node;3199.00;11.48;1490.00;2.31;0
1;supply_node;3196.00;10.90;1582.00;5.24;0
1;supply_node;2970.00;10.90;1593.00;1.55;0
1;supply_node;3117.00;10.82;1574.00;4.48;0
1;supply_node;2988.00;11.20;1517.00;1.13;0
1;supply_node;3222.00;10.03;1653.00;3.71;0
1;supply_node;3053.00;11.45;1534.00;0.37;0
1;supply_node;3053.00;11.03;1433.00;1.85;0
1;supply_node;3237.00;10.50;1661.00;5.89;0
1;supply_node;3196.00;11.07;1522.00;2.54;0
1;supply_node;3059.00;9.80;1568.00;4.02;0
1;supply_node;3131.00;11.75;1500.00;1.78;0
1;supply_node;3198.00;10.80;1559.00;3.25;0
1;supply_node;2920.00;10.15;1581.00;6.19;0
1;supply_node;3119.00;9.80;1611.00;2.49;0
1;supply_node;2932.00;10.32;1504.00;5.43;0
1;supply_node;3279.00;10.62;1401.00;2.08;0
1;supply_node;2886.00;10.80;1518.00;4.67;0
1;supply_node;3134.00;11.50;1551.00;1.32;0
1;supply_node;3251.00;11.28;1611.00;2.80;0
1;supply_node;3240.00;11.25;1522.00;0.55;0
1;supply_node;2903.00;9.95;1573.00;3.49;0
1;supply_node;3073.00;11.07;1531.00;4.97;0
1;supply_node;3057.00;11.65;1514.00;2.73;0
1;supply_node;3185.00;11.35;1452.00;4.20;0
1;supply_node;3236.00;10.80;1419.00;0.86;0
1;supply_node;3314.00;11.60;1519.00;4.90;0
1;supply_node;2897.00;10.10;1605.00;0.09;0
1;supply_node;3214.00;11.18;1482.00;3.03;0
1;supply_node;3150.00;11.20;1559.00;5.62;0
1;supply_node;3089.00;12.50;1471.00;2.27;0
1;supply_node;3079.00;11.30;1501.00;5.20;0
1;supply_node;3236.00;9.93;1709.00;1.50;0
1;supply_node;2987.00;11.20;1542.00;4.44;0
1;supply_node;3216.00;9.90;1676.00;5.92;0
1;supply_node;3356.00;9.98;1679.00;3.68;0
1;supply_node;3168.00;11.60;1566.00;0.33;0
1;supply_node;3042.00;10.30;1579.00;1.81;0
1;supply_node;3003.00;11.25;1556.00;5.85;0
1;supply_node;2899.00;10.55;1484.00;1.04;0
1;supply_node;3166.00;10.30;1608.00;3.98;0
1;supply_node;2832.00;10.30;1613.00;1.74;0
1;supply_node;3060.00;9.82;1608.00;3.22;0
1;supply_node;2956.00;11.03;1495.00;6.15;0
1;supply_node;3289.00;11.15;1544.00;2.46;0
1;supply_node;2975.00;11.80;1432.00;5.39;0
1;supply_node;3329.00;10.20;1619.00;0.58;0
1;supply_node;3235.00;10.75;1625.00;4.62;0
1;supply_node;3096.00;9.85;1565.00;1.28;0
1;supply_node;3078.00;9.80;1614.00;2.76;0
1;supply_node;3156.00;9.88;1622.00;5.69;0
1;supply_node;3381.00;10.12;1580.00;2.00;0
1;supply_node;3005.00;11.73;1509.00;4.93;0
1;supply_node;3255.00;10.40;1397.00;1.58;0
1;supply_node;3361.00;10.10;1541.00;4.17;0
1;supply_node;3323.00;11.10;1462.00;0.82;0
1;supply_node;3380.00;10.35;1641.00;2.30;0
1;supply_node;3270.00;11.48;1596.00;0.06;0
1;supply_node;3039.00;10.20;1411.00;2.99;0
1;supply_node;3264.00;9.80;1441.00;4.47;0
1;supply_node;3253.00;10.50;1671.00;2.23;0
1;supply_node;2836.00;10.00;1628.00;3.71;0
1;supply_node;3374.00;9.98;1561.00;0.36;0
1;supply_node;3093.00;11.50;1453.00;4.40;0
1;supply_node;3249.00;11.25;1593.00;5.88;0
1;supply_node;3309.00;11.82;1471.00;2.53;0
1;supply_node;2971.00;10.57;1627.00;5.12;0
1;supply_node;3291.00;11.98;1499.00;1.77;0
1;supply_node;2927.00;10.53;1523.00;4.71;0
1;supply_node;3344.00;11.15;1610.00;1.01;0
1;supply_node;3103.00;9.90;1586.00;3.95;0
1;supply_node;3232.00;10.60;1493.00;5.42;0
1;supply_node;3159.00;11.43;1448.00;3.18;0
1;supply_node;3033.00;10.78;1561.00;6.11;0
1;supply_node;3153.00;11.30;1486.00;1.31;0
1;supply_node;3118.00;12.20;1508.00;5.35;0
1;supply_node;2917.00;10.82;1535.00;0.55;0
1;supply_node;2964.00;11.28;1444.00;3.48;0
1;supply_node;2925.00;10.15;1654.00;6.07;0
1;supply_node;3341.00;9.88;1689.00;2.72;0
1;supply_node;3121.00;11.57;1557.00;5.65;0
1;supply_node;2915.00;9.90;1616.00;1.95;0
1;supply_node;3243.00;10.98;1639.00;4.89;0
1;supply_node;2977.00;11.53;1528.00;0.09;0
1;supply_node;2943.00;10.05;1644.00;4.13;0
1;supply_node;3206.00;11.28;1460.00;0.79;0
1;supply_node;3019.00;11.00;1570.00;2.26;0
1;supply_node;2840.00;10.45;1596.00;0.02;0
1;supply_node;3011.00;11.90;1492.00;1.50;0
1;supply_node;3089.00;10.75;1541.00;4.44;0
1;supply_node;3284.00;10.05;1639.00;2.19;0
1;supply_node;3289.00;9.93;1696.00;3.67;0
1;supply_node;3004.00;11.45;1526.00;0.32;0
1;supply_node;2977.00;11.55;1501.00;2.91;0
1;supply_node;3153.00;11.85;1509.00;5.84;0
1;supply_node;2931.00;10.20;1631.00;2.49;0
1;supply_node;2957.00;11.23;1428.00;5.08;0
1;supply_node;2981.00;11.60;1447.00;1.73;0
1;supply_node;2996.00;10.88;1571.00;3.21;0
1;supply_node;3330.00;10.60;1532.00;0.97;0
1;supply_node;3233.00;10.30;1679.00;3.91;0
1;supply_node;3067.00;10.98;1420.00;5.38;0
1;supply_node;2967.00;10.75;1548.00;3.14;0
1;supply_node;3018.00;11.60;1472.00;4.62;0
1;supply_node;2888.00;10.95;1433.00;1.28;0
1;supply_node;3136.00;11.23;1569.00;3.86;0
1;supply_node;3237.00;11.10;1578.00;0.51;0
1;supply_node;3076.00;9.70;1592.00;3.44;0
1;supply_node;3207.00;11.15;1440.00;6.03;0
1;supply_node;3261.00;10.23;1453.00;2.68;0
1;supply_node;3199.00;10.98;1506.00;4.16;0
1;supply_node;2880.00;10.20;1540.00;1.92;0
1;supply_node;3218.00;10.15;1704.00;4.86;0
1;supply_node;2959.00;10.10;1607.00;0.05;0
1;supply_node;3008.00;10.75;1603.00;2.98;0
1;supply_node;3359.00;10.80;1615.00;5.57;0
1;supply_node;3221.00;11.65;1380.00;2.22;0
1;supply_node;3252.00;10.32;1653.00;5.16;0
1;supply_node;3087.00;11.30;1521.00;1.46;0
1;supply_node;2848.00;10.10;1580.00;4.40;0
1;supply_node;3299.00;10.10;1610.00;5.87;0
1;supply_node;3097.00;11.25;1505.00;3.63;0
1;supply_node;3371.00;9.82;1459.00;0.28;0
1;supply_node;3255.00;11.35;1477.00;1.77;0
1;supply_node;2844.00;9.90;1641.00;5.81;0
1;supply_node;2945.00;11.20;1443.00;1.00;0
1;supply_node;2920.00;10.50;1488.00;3.93;0
1;supply_node;3289.00;10.73;1592.00;1.70;0
1;supply_node;3385.00;10.12;1657.00;3.17;0
1;supply_node;2823.00;10.68;1647.00;6.11;0
1;supply_node;3256.00;10.00;1703.00;2.41;0
1;supply_node;3204.00;10.00;1701.00;5.35;0
1;supply_node;3235.00;10.30;1696.00;2.00;0
1;supply_node;3265.00;10.10;1690.00;4.58;0
1;supply_node;3248.00;10.30;1689.00;1.24;0
1;supply_node;3302.00;9.95;1688.00;2.71;0
1;supply_node;3203.00;9.80;1684.00;0.47;0
1;supply_node;3373.00;10.03;1674.00;1.95;0
1;supply_node;3331.00;9.80;1679.00;4.89;0
1;supply_node;3314.00;10.10;1676.00;2.65;0
1;supply_node;3344.00;10.12;1669.00;4.12;0
1;supply_node;3327.00;9.75;1662.00;0.77;0
1;supply_node;2834.00;10.00;1658.00;3.36;0
1;supply_node;3301.00;9.80;1647.00;0.01;0
1;supply_node;3358.00;10.78;1646.00;2.95;0
1;supply_node;2923.00;10.05;1641.00;5.53;0
1;supply_node;3221.00;10.40;1634.00;2.19;0
1;supply_node;3057.00;9.78;1624.00;3.66;0
1;supply_node;3272.00;10.90;1627.00;1.42;0
1;supply_node;2855.00;10.00;1627.00;4.36;0
1;supply_node;3314.00;10.10;1624.00;5.84;0
1;supply_node;3387.00;9.98;1619.00;3.59;0
1;supply_node;2867.00;10.20;1616.00;5.07;0
1;supply_node;2977.00;10.65;1610.00;1.73;0
1;supply_node;3269.00;11.28;1611.00;5.77;0
1;supply_node;3150.00;10.20;1609.00;0.96;0
1;supply_node;3376.00;10.20;1609.00;3.90;0
1;supply_node;2850.00;10.32;1608.00;0.20;0
1;supply_node;2881.00;10.10;1612.00;3.14;0
1;supply_node;3314.00;10.43;1608.00;6.07;0
1;supply_node;3038.00;9.93;1604.00;2.37;0
1;supply_node;3186.00;10.38;1605.00;5.31;0
1;supply_node;2924.00;10.03;1600.00;0.50;0
1;supply_node;3385.00;9.90;1600.00;4.54;0
1;supply_node;3093.00;9.85;1600.00;1.20;0
1;supply_node;3202.00;11.00;1600.00;2.68;0
1;supply_node;3234.00;11.28;1596.00;0.43;0
1;supply_node;3353.00;11.10;1595.00;1.91;0
1;supply_node;3048.00;10.10;1594.00;4.85;0
1;supply_node;3305.00;10.35;1595.00;1.15;0
1;supply_node;3025.00;10.45;1592.00;4.08;0
1;supply_node;3116.00;9.95;1595.00;0.74;0
1;supply_node;2881.00;10.70;1593.00;3.32;0
1;supply_node;2954.00;10.10;1592.00;6.26;0
1;supply_node;3062.00;9.80;1588.00;1.45;0
1;supply_node;3340.00;10.65;1588.00;4.39;0
1;supply_node;3322.00;10.53;1588.00;2.15;0
1;supply_node;2898.00;10.30;1588.00;3.63;0
1;supply_node;2983.00;11.00;1586.00;0.28;0
1;supply_node;3010.00;11.15;1584.00;2.87;0
1;supply_node;3090.00;9.90;1581.00;5.80;0
1;supply_node;2864.00;10.20;1579.00;2.45;0
1;supply_node;3281.00;11.43;1578.00;5.03;0
1;supply_node;2947.00;10.30;1575.00;1.69;0
1;supply_node;3154.00;11.10;1574.00;3.17;0
1;supply_node;2974.00;10.88;1573.00;0.92;0
1;supply_node;3223.00;10.88;1568.00;3.86;0
1;supply_node;3248.00;10.75;1567.00;5.34;0
1;supply_node;3302.00;11.10;1566.00;3.10;0
1;supply_node;2867.00;10.23;1564.00;4.57;0
1;supply_node;2888.00;9.95;1561.00;1.23;0
1;supply_node;2910.00;9.95;1558.00;5.27;0
1;supply_node;2943.00;10.30;1560.00;0.46;0
1;supply_node;2983.00;10.80;1559.00;3.40;0
1;supply_node;3047.00;10.30;1559.00;5.99;0
1;supply_node;3234.00;11.03;1556.00;2.64;0
1;supply_node;3336.00;10.50;1556.00;5.57;0
1;supply_node;3104.00;10.75;1553.00;1.87;0
1;supply_node;3060.00;10.40;1549.00;4.81;0
1;supply_node;3250.00;11.07;1550.00;0.01;0
1;supply_node;3272.00;10.90;1550.00;4.05;0
1;supply_node;2929.00;10.73;1546.00;5.52;0
1;supply_node;3164.00;11.00;1548.00;2.18;0
1;supply_node;3147.00;11.20;1542.00;6.22;0
1;supply_node;3342.00;10.43;1543.00;1.41;0
1;supply_node;3008.00;11.10;1540.00;4.35;0
1;supply_node;3192.00;10.70;1541.00;0.65;0
1;supply_node;3208.00;11.20;1537.00;3.59;0
1;supply_node;2957.00;10.62;1534.00;0.24;0
1;supply_node;2903.00;11.20;1528.00;2.82;0
1;supply_node;3350.00;10.05;1529.00;5.76;0
1;supply_node;2869.00;10.85;1527.00;0.96;0
1;supply_node;3042.00;11.90;1522.00;5.00;0
1;supply_node;3020.00;11.90;1522.00;1.65;0
1;supply_node;2964.00;11.40;1518.00;3.13;0
1;supply_node;3071.00;11.15;1515.00;0.89;0
1;supply_node;3329.00;10.80;1514.00;2.36;0
1;supply_node;2868.00;10.90;1511.00;5.30;0
1;supply_node;3239.00;10.78;1507.00;3.06;0
1;supply_node;3261.00;10.90;1506.00;4.54;0
1;supply_node;2894.00;11.35;1503.00;1.19;0
1;supply_node;3064.00;11.82;1505.00;3.78;0
1;supply_node;3335.00;10.60;1499.00;0.43;0
1;supply_node;3348.00;10.05;1498.00;3.36;0
1;supply_node;2993.00;11.75;1495.00;5.94;0
1;supply_node;3028.00;11.25;1491.00;2.60;0
1;supply_node;3320.00;11.23;1487.00;4.08;0
1;supply_node;2971.00;12.25;1486.00;1.83;0
1;supply_node;3049.00;11.88;1485.00;4.78;0
1;supply_node;3137.00;11.30;1484.00;6.25;0
1;supply_node;3080.00;12.10;1484.00;4.01;0
1;supply_node;2884.00;11.05;1482.00;5.49;0
1;supply_node;3238.00;10.20;1481.00;2.14;0
1;supply_node;2954.00;11.15;1478.00;4.72;0
1;supply_node;3166.00;11.18;1478.00;1.38;0
1;supply_node;3197.00;11.70;1471.00;4.31;0
1;supply_node;3228.00;9.90;1468.00;0.62;0
1;supply_node;3290.00;12.15;1469.00;3.55;0
1;supply_node;2937.00;10.80;1470.00;5.03;0
1;supply_node;2905.00;10.40;1467.00;1.68;0
1;supply_node;2964.00;11.23;1465.00;5.72;0
1;supply_node;3076.00;12.48;1461.00;0.92;0
1;supply_node;3165.00;11.07;1462.00;3.85;0
1;supply_node;3046.00;11.32;1460.00;0.16;0
1;supply_node;3106.00;11.45;1460.00;3.09;0
1;supply_node;2991.00;11.25;1460.00;6.03;0
1;supply_node;2950.00;10.62;1459.00;2.32;0
1;supply_node;2931.00;10.32;1454.00;5.27;0
1;supply_node;2900.00;10.20;1453.00;0.46;0
1;supply_node;3060.00;11.95;1451.00;4.50;0
1;supply_node;3335.00;10.78;1453.00;1.15;0
1;supply_node;3359.00;10.15;1450.00;2.63;0
1;supply_node;3113.00;10.38;1448.00;0.39;0
1;supply_node;2996.00;11.15;1444.00;1.87;0
1;supply_node;3171.00;11.55;1442.00;4.80;0
1;supply_node;3326.00;10.90;1438.00;2.56;0
1;supply_node;3230.00;10.00;1439.00;4.04;0
1;supply_node;2923.00;10.85;1438.00;0.69;0
1;supply_node;3088.00;10.98;1440.00;3.28;0
1;supply_node;3297.00;10.30;1438.00;6.21;0
1;supply_node;3008.00;11.50;1435.00;2.87;0
1;supply_node;3156.00;10.55;1433.00;5.45;0
1;supply_node;3023.00;11.20;1434.00;2.10;0
1;supply_node;2912.00;10.50;1429.00;3.58;0
1;supply_node;3129.00;9.80;1424.00;1.34;0
1;supply_node;3270.00;10.00;1424.00;2.81;0
1;supply_node;3036.00;10.28;1425.00;5.76;0
1;supply_node;3288.00;10.53;1421.00;3.51;0
1;supply_node;3082.00;11.20;1421.00;4.99;0
1;supply_node;3168.00;11.82;1423.00;1.64;0
1;supply_node;2983.00;11.15;1418.00;4.23;0
1;supply_node;3193.00;10.95;1415.00;0.88;0
1;supply_node;3266.00;10.00;1410.00;3.81;0
1;supply_node;3055.00;10.73;1412.00;0.11;0
1;supply_node;3162.00;10.75;1407.00;3.05;0
1;supply_node;3011.00;10.03;1410.00;4.53;0
1;supply_node;3230.00;11.60;1402.00;2.29;0
1;supply_node;3194.00;11.18;1400.00;5.23;0
1;supply_node;3180.00;10.82;1391.00;0.42;0
1;supply_node;3240.00;11.20;1389.00;4.46;0
1;supply_node;3204.00;11.95;1380.00;5.94;0
1;supply_node;3233.00;11.50;1377.00;2.59;0
1;naval_base;2999.00;9.80;1641.00;-3.14;5110
1;naval_base;3207.00;9.53;1643.00;-2.60;5133
1;naval_base;3033.00;9.75;1630.00;-2.82;5292
1;naval_base;3357.00;9.80;1493.00;-4.09;5410
1;naval_base;2967.00;9.80;1649.00;-2.78;5509
1;naval_base;3176.00;9.80;1628.00;-3.42;5133
1;naval_base;3134.00;9.70;1620.00;-3.14;5400
1;naval_base;3109.00;9.75;1620.00;-3.31;5400
1;naval_base;3195.00;9.78;1629.00;-2.51;5133
1;naval_base;3330.00;9.70;1700.00;-3.28;5293
1;naval_base;3209.00;9.50;1652.00;-1.80;5133
1;naval_base;3354.00;9.80;1520.00;1.57;5255
1;naval_base;3390.00;9.78;1435.00;-4.53;5410
1;naval_base;2992.00;9.88;1644.00;-3.19;5110
1;naval_base;3113.00;9.70;1620.00;-3.36;5400
1;naval_base;2893.00;9.78;1619.00;-3.07;4994
1;naval_base;3240.00;9.80;1713.00;-3.34;4726
1;naval_base;3210.00;9.50;1665.00;-0.64;5133
1;naval_base;3363.00;9.75;1686.00;-3.36;4920
1;naval_base;3077.00;9.70;1628.00;-2.74;5292
1;naval_base;3162.00;9.75;1628.00;-2.68;5400
1;naval_base;3387.00;9.78;1577.00;1.25;5413
1;naval_base;3368.00;9.85;1544.00;1.03;5255
1;naval_base;3392.00;9.80;1642.00;1.49;4920
1;naval_base;3373.00;9.60;1551.00;0.28;5255
1;naval_base;2919.00;9.57;1660.00;-1.57;4994
1;naval_base;3347.00;9.80;1692.00;-3.14;5293
1;naval_base;2911.00;9.50;1624.00;-2.45;4994
1;naval_base;2947.00;9.90;1651.00;-3.36;5509
1;naval_base;3284.00;9.70;1702.00;-2.98;4726
1;naval_base;3213.00;9.80;1717.00;-2.90;5458
1;naval_base;3376.00;9.70;1461.00;-4.39;5410
1;naval_base;2853.00;9.78;1641.00;-4.31;4994
1;naval_base;3389.00;9.82;1667.00;1.57;4920
1;naval_base;3272.00;9.78;1703.00;-4.04;4726
1;naval_base;3200.00;9.60;1712.00;-2.76;4900
1;naval_base;3273.00;9.78;1702.00;-3.79;4726
1;naval_base;3204.00;9.50;1677.00;-1.25;5133
1;naval_base;3377.00;9.78;1680.00;-3.61;4920
1;naval_base;2844.00;9.80;1653.00;1.25;4994
1;naval_base;2918.00;9.50;1641.00;-1.19;4994
1;naval_base;3057.00;9.70;1629.00;-2.94;5292
1;naval_base;2869.00;9.78;1631.00;-4.21;4994
1;naval_base;3390.00;9.75;1615.00;-4.12;5413
1;naval_base;2875.00;9.82;1627.00;-3.77;4994
1;naval_base;2887.00;9.78;1621.00;-3.52;4994
1;naval_base;3388.00;9.80;1593.00;1.57;5413
1;naval_base;3355.00;9.80;1522.00;0.95;5255
1;naval_base;3352.00;9.80;1501.00;-4.07;5255
1;bunker;3211.00;11.48;1401.00;0.19;0
1;bunker;2932.00;10.00;1617.00;1.39;0
1;bunker;3214.00;11.00;1570.00;4.42;0
1;bunker;3366.00;10.15;1669.00;2.26;0
1;bunker;3219.00;10.78;1528.00;4.92;0
1;bunker;3320.00;11.00;1543.00;0.19;0
1;bunker;3259.00;11.20;1629.00;2.86;0
1;bunker;3308.00;10.00;1664.00;0.70;0
1;bunker;3109.00;10.62;1533.00;1.91;0
1;bunker;3116.00;11.55;1522.00;4.93;0
1;bunker;3158.00;11.00;1535.00;1.31;0
1;bunker;3282.00;11.15;1565.00;3.97;0
1;bunker;2967.00;10.20;1640.00;0.35;0
1;bunker;2916.00;10.65;1511.00;3.37;0
1;bunker;2955.00;11.05;1513.00;6.04;0
1;bunker;3143.00;9.85;1445.00;2.42;0
1;bunker;3165.00;10.65;1592.00;0.26;0
1;bunker;3175.00;11.05;1409.00;0.36;0
1;bunker;3295.00;9.80;1627.00;4.48;0
1;bunker;3016.00;9.98;1631.00;0.86;0
1;bunker;2881.00;10.70;1580.00;3.88;0
1;bunker;3038.00;11.70;1543.00;5.09;0
1;bunker;3301.00;11.20;1580.00;2.93;0
1;bunker;3214.00;10.90;1601.00;5.59;0
1;bunker;3094.00;9.80;1611.00;0.87;0
1;bunker;3289.00;10.07;1664.00;4.99;0
1;bunker;2944.00;10.40;1630.00;1.38;0
1;bunker;3247.00;10.70;1414.00;4.04;0
1;bunker;2910.00;10.50;1545.00;5.60;0
1;bunker;3172.00;12.03;1511.00;3.44;0
1;bunker;2937.00;11.30;1427.00;4.64;0
1;bunker;3221.00;10.48;1619.00;2.48;0
1;bunker;3270.00;11.23;1560.00;4.05;0
